timestamp,asset_id,equipment_type,terminal_id,zone_id,status,speed_mps,motor_current_a,active_power_kw,bag_count_per_min,total_bag_count,belt_occupancy_percent,barcode_read_rate_percent,reject_count,missorted_bag_count,jam_status,emergency_stop_status,destination_code,availability_percent,alarm_code,quality,source_mode
2026-07-15T06:10:00.000Z,BHS-SORT-02,sorter,T1,BAGGAGE-HANDLING,running,1.39,17.4,7.94,23,515960,52.15,99.48,0,0,false,false,KUL,99.8,,good,simulated
2026-07-15T06:10:00.000Z,BHS-SCAN-01,scanner,T1,BAGGAGE-HANDLING,running,1.39,17.4,7.94,25,530800,52.15,98.72,2,0,false,false,HAN,99.8,,good,simulated
2026-07-15T06:10:00.000Z,BHS-SCAN-02,scanner,T1,BAGGAGE-HANDLING,running,1.39,17.4,7.94,25,545890,52.15,98.99,1,0,false,false,BKK,99.8,,good,simulated
2026-07-15T06:10:00.000Z,BHS-BELT-01,baggage_belt,T1,BAGGAGE-HANDLING,running,1.39,17.4,7.94,23,560740,52.15,99.35,1,0,false,false,SIN,99.8,,good,simulated
2026-07-15T06:20:00.000Z,BHS-CV-01,conveyor,T1,BAGGAGE-HANDLING,running,1.4,17.63,8.07,24,425950,53.37,99.3,1,0,false,false,BKK,99.8,,good,simulated
2026-07-15T06:20:00.000Z,BHS-CV-02,conveyor,T1,BAGGAGE-HANDLING,running,1.4,17.63,8.07,23,441160,53.37,99.53,2,0,false,false,SIN,99.8,,good,simulated
2026-07-15T06:20:00.000Z,BHS-CV-03,conveyor,T1,BAGGAGE-HANDLING,running,1.4,17.63,8.07,26,456070,53.37,98.83,1,0,false,false,KUL,99.8,,good,simulated
2026-07-15T06:20:00.000Z,BHS-CV-04,conveyor,T1,BAGGAGE-HANDLING,running,1.4,17.63,8.07,26,471110,53.37,98.86,1,0,false,false,HAN,99.8,,good,simulated
2026-07-15T06:20:00.000Z,BHS-CV-05,conveyor,T1,BAGGAGE-HANDLING,running,1.4,17.63,8.07,23,485950,53.37,99.39,0,0,false,false,BKK,99.8,,good,simulated
2026-07-15T06:20:00.000Z,BHS-SORT-01,sorter,T1,BAGGAGE-HANDLING,running,1.4,17.63,8.07,28,501040,53.37,98.45,2,0,false,false,SIN,99.8,,good,simulated
2026-07-15T06:20:00.000Z,BHS-SORT-02,sorter,T1,BAGGAGE-HANDLING,running,1.4,17.63,8.07,23,516190,53.37,99.6,0,0,false,false,KUL,99.8,,good,simulated
2026-07-15T06:20:00.000Z,BHS-SCAN-01,scanner,T1,BAGGAGE-HANDLING,running,1.4,17.63,8.07,27,531070,53.37,98.46,2,0,false,false,HAN,99.8,,good,simulated
2026-07-15T06:20:00.000Z,BHS-SCAN-02,scanner,T1,BAGGAGE-HANDLING,running,1.4,17.63,8.07,24,546130,53.37,99.37,0,0,false,false,BKK,99.8,,good,simulated
2026-07-15T06:20:00.000Z,BHS-BELT-01,baggage_belt,T1,BAGGAGE-HANDLING,running,1.4,17.63,8.07,25,560990,53.37,98.89,1,0,false,false,SIN,99.8,,good,simulated
2026-07-15T06:30:00.000Z,BHS-CV-01,conveyor,T1,BAGGAGE-HANDLING,running,1.42,17.88,8.21,26,426210,54.68,98.85,1,0,false,false,BKK,99.8,,good,simulated
2026-07-15T06:30:00.000Z,BHS-CV-02,conveyor,T1,BAGGAGE-HANDLING,running,1.42,17.88,8.21,27,441430,54.68,98.83,1,0,false,false,SIN,99.8,,good,simulated
2026-07-15T06:30:00.000Z,BHS-CV-03,conveyor,T1,BAGGAGE-HANDLING,running,1.42,17.88,8.21,28,456350,54.68,99.53,0,0,false,false,KUL,99.8,,good,simulated
2026-07-15T06:30:00.000Z,BHS-CV-04,conveyor,T1,BAGGAGE-HANDLING,running,1.42,17.88,8.21,25,471360,54.68,99.31,0,0,false,false,HAN,99.8,,good,simulated
2026-07-15T06:30:00.000Z,BHS-CV-05,conveyor,T1,BAGGAGE-HANDLING,running,1.42,17.88,8.21,25,486200,54.68,99.03,1,0,false,false,BKK,99.8,,good,simulated
2026-07-15T06:30:00.000Z,BHS-SORT-01,sorter,T1,BAGGAGE-HANDLING,running,1.42,17.88,8.21,27,501310,54.68,98.69,1,0,false,false,SIN,99.8,,good,simulated
2026-07-15T06:30:00.000Z,BHS-SORT-02,sorter,T1,BAGGAGE-HANDLING,running,1.42,17.88,8.21,24,516430,54.68,99.5,0,0,false,false,KUL,99.8,,good,simulated
2026-07-15T06:30:00.000Z,BHS-SCAN-01,scanner,T1,BAGGAGE-HANDLING,running,1.42,17.88,8.21,28,531350,54.68,98.41,2,0,false,false,HAN,99.8,,good,simulated
2026-07-15T06:30:00.000Z,BHS-SCAN-02,scanner,T1,BAGGAGE-HANDLING,running,1.42,17.88,8.21,24,546370,54.68,99.57,0,0,false,false,BKK,99.8,,good,simulated
2026-07-15T06:30:00.000Z,BHS-BELT-01,baggage_belt,T1,BAGGAGE-HANDLING,running,1.42,17.88,8.21,27,561260,54.68,98.56,2,0,false,false,SIN,99.8,,good,simulated
2026-07-15T06:40:00.000Z,BHS-CV-01,conveyor,T1,BAGGAGE-HANDLING,running,1.43,18.14,8.36,28,426490,56.07,98.53,2,0,false,false,BKK,99.8,,good,simulated
2026-07-15T06:40:00.000Z,BHS-CV-02,conveyor,T1,BAGGAGE-HANDLING,running,1.43,18.14,8.36,26,441690,56.07,99.25,0,0,false,false,SIN,99.8,,good,simulated
2026-07-15T06:40:00.000Z,BHS-CV-03,conveyor,T1,BAGGAGE-HANDLING,running,1.43,18.14,8.36,26,456610,56.07,99.04,1,0,false,false,KUL,99.8,,good,simulated
2026-07-15T06:40:00.000Z,BHS-CV-04,conveyor,T1,BAGGAGE-HANDLING,running,1.43,18.14,8.36,29,471650,56.07,98.61,2,0,false,false,HAN,99.8,,good,simulated
2026-07-15T06:40:00.000Z,BHS-CV-05,conveyor,T1,BAGGAGE-HANDLING,running,1.43,18.14,8.36,28,486480,56.07,98.55,2,0,false,false,BKK,99.8,,good,simulated
2026-07-15T06:40:00.000Z,BHS-SORT-01,sorter,T1,BAGGAGE-HANDLING,running,1.43,18.14,8.36,26,501570,56.07,99.09,1,0,false,false,SIN,99.8,,good,simulated
2026-07-15T06:40:00.000Z,BHS-SORT-02,sorter,T1,BAGGAGE-HANDLING,running,1.43,18.14,8.36,25,516680,56.07,99.21,1,0,false,false,KUL,99.8,,good,simulated
2026-07-15T06:40:00.000Z,BHS-SCAN-01,scanner,T1,BAGGAGE-HANDLING,running,1.43,18.14,8.36,29,531640,56.07,98.56,2,0,false,false,HAN,99.8,,good,simulated
2026-07-15T06:40:00.000Z,BHS-SCAN-02,scanner,T1,BAGGAGE-HANDLING,running,1.43,18.14,8.36,24,546610,56.07,99.57,0,0,false,false,BKK,99.8,,good,simulated
2026-07-15T06:40:00.000Z,BHS-BELT-01,baggage_belt,T1,BAGGAGE-HANDLING,running,1.43,18.14,8.36,29,561550,56.07,98.41,2,0,false,false,SIN,99.8,,good,simulated
2026-07-15T06:50:00.000Z,BHS-CV-01,conveyor,T1,BAGGAGE-HANDLING,running,1.44,18.41,8.52,30,426790,57.5,98.4,2,0,false,false,BKK,99.8,,good,simulated
2026-07-15T06:50:00.000Z,BHS-CV-02,conveyor,T1,BAGGAGE-HANDLING,running,1.44,18.41,8.52,25,441940,57.5,99.52,0,0,false,false,SIN,99.8,,good,simulated
2026-07-15T06:50:00.000Z,BHS-CV-03,conveyor,T1,BAGGAGE-HANDLING,running,1.44,18.41,8.52,28,456890,57.5,98.65,2,0,false,false,KUL,99.8,,good,simulated
2026-07-15T06:50:00.000Z,BHS-CV-04,conveyor,T1,BAGGAGE-HANDLING,running,1.44,18.41,8.52,27,471920,57.5,99.08,1,0,false,false,HAN,99.8,,good,simulated
2026-07-15T06:50:00.000Z,BHS-CV-05,conveyor,T1,BAGGAGE-HANDLING,running,1.44,18.41,8.52,26,486740,57.5,99.25,1,0,false,false,BKK,99.8,,good,simulated
2026-07-15T06:50:00.000Z,BHS-SORT-01,sorter,T1,BAGGAGE-HANDLING,running,1.44,18.41,8.52,25,501820,57.5,99.59,2,0,false,false,SIN,99.8,,good,simulated
2026-07-15T06:50:00.000Z,BHS-SORT-02,sorter,T1,BAGGAGE-HANDLING,running,1.44,18.41,8.52,28,516960,57.5,98.78,2,0,false,false,KUL,99.8,,good,simulated
2026-07-15T06:50:00.000Z,BHS-SCAN-01,scanner,T1,BAGGAGE-HANDLING,running,1.44,18.41,8.52,28,531920,57.5,98.9,1,0,false,false,HAN,99.8,,good,simulated
2026-07-15T06:50:00.000Z,BHS-SCAN-02,scanner,T1,BAGGAGE-HANDLING,running,1.44,18.41,8.52,26,546870,57.5,99.36,0,0,false,false,BKK,99.8,,good,simulated
2026-07-15T06:50:00.000Z,BHS-BELT-01,baggage_belt,T1,BAGGAGE-HANDLING,running,1.44,18.41,8.52,30,561850,57.5,98.47,2,0,false,false,SIN,99.8,,good,simulated
2026-07-15T07:00:00.000Z,BHS-CV-01,conveyor,T1,BAGGAGE-HANDLING,running,1.45,18.68,8.68,30,427090,58.95,98.48,2,0,false,false,BKK,99.8,,good,simulated
2026-07-15T07:00:00.000Z,BHS-CV-02,conveyor,T1,BAGGAGE-HANDLING,running,1.45,18.68,8.68,25,442190,58.95,99.6,0,0,false,false,SIN,99.8,,good,simulated
2026-07-15T07:00:00.000Z,BHS-CV-03,conveyor,T1,BAGGAGE-HANDLING,running,1.45,18.68,8.68,30,457190,58.95,98.43,2,0,false,false,KUL,99.8,,good,simulated
2026-07-15T07:00:00.000Z,BHS-CV-04,conveyor,T1,BAGGAGE-HANDLING,running,1.45,18.68,8.68,26,472180,58.95,99.43,0,0,false,false,HAN,99.8,,good,simulated
2026-07-15T07:00:00.000Z,BHS-CV-05,conveyor,T1,BAGGAGE-HANDLING,running,1.45,18.68,8.68,28,487020,58.95,98.81,1,0,false,false,BKK,99.8,,good,simulated
2026-07-15T07:00:00.000Z,BHS-SORT-01,sorter,T1,BAGGAGE-HANDLING,running,1.45,18.68,8.68,29,502110,58.95,98.88,1,0,false,false,SIN,99.8,,good,simulated
2026-07-15T07:00:00.000Z,BHS-SORT-02,sorter,T1,BAGGAGE-HANDLING,running,1.45,18.68,8.68,26,517220,58.95,99.48,0,0,false,false,KUL,99.8,,good,simulated
2026-07-15T07:00:00.000Z,BHS-SCAN-01,scanner,T1,BAGGAGE-HANDLING,running,1.45,18.68,8.68,27,532190,58.95,99.36,0,0,false,false,HAN,99.8,,good,simulated
2026-07-15T07:00:00.000Z,BHS-SCAN-02,scanner,T1,BAGGAGE-HANDLING,running,1.45,18.68,8.68,28,547150,58.95,98.99,1,0,false,false,BKK,99.8,,good,simulated
2026-07-15T07:00:00.000Z,BHS-BELT-01,baggage_belt,T1,BAGGAGE-HANDLING,running,1.45,18.68,8.68,29,562140,58.95,98.73,1,0,false,false,SIN,99.8,,good,simulated
2026-07-15T07:10:00.000Z,BHS-CV-01,conveyor,T1,BAGGAGE-HANDLING,running,1.46,18.95,8.84,30,427390,60.39,98.76,1,0,false,false,BKK,99.8,,good,simulated
2026-07-15T07:10:00.000Z,BHS-CV-02,conveyor,T1,BAGGAGE-HANDLING,running,1.46,18.95,8.84,27,442460,60.39,99.46,0,0,false,false,SIN,99.8,,good,simulated
2026-07-15T07:10:00.000Z,BHS-CV-03,conveyor,T1,BAGGAGE-HANDLING,running,1.46,18.95,8.84,31,457500,60.39,98.42,2,0,false,false,KUL,99.8,,good,simulated
2026-07-15T07:10:00.000Z,BHS-CV-04,conveyor,T1,BAGGAGE-HANDLING,running,1.46,18.95,8.84,26,472440,60.39,99.59,0,0,false,false,HAN,99.8,,good,simulated
2026-07-15T07:10:00.000Z,BHS-CV-05,conveyor,T1,BAGGAGE-HANDLING,running,1.46,18.95,8.84,31,487330,60.39,98.51,2,0,false,false,BKK,99.8,,good,simulated
2026-07-15T07:10:00.000Z,BHS-SORT-01,sorter,T1,BAGGAGE-HANDLING,running,1.46,18.95,8.84,28,502390,60.39,99.29,0,0,false,false,SIN,99.8,,good,simulated
2026-07-15T07:10:00.000Z,BHS-SORT-02,sorter,T1,BAGGAGE-HANDLING,running,1.46,18.95,8.84,28,517500,60.39,99,1,0,false,false,KUL,99.8,,good,simulated
2026-07-15T07:10:00.000Z,BHS-SCAN-01,scanner,T1,BAGGAGE-HANDLING,running,1.46,18.95,8.84,30,532490,60.39,98.66,1,0,false,false,HAN,99.8,,good,simulated
2026-07-15T07:10:00.000Z,BHS-SCAN-02,scanner,T1,BAGGAGE-HANDLING,running,1.46,18.95,8.84,30,547450,60.39,98.5,2,0,false,false,BKK,99.8,,good,simulated
2026-07-15T07:10:00.000Z,BHS-BELT-01,baggage_belt,T1,BAGGAGE-HANDLING,running,1.46,18.95,8.84,28,562420,60.39,99.14,1,0,false,false,SIN,99.8,,good,simulated
2026-07-15T07:20:00.000Z,BHS-CV-01,conveyor,T1,BAGGAGE-HANDLING,running,1.48,19.21,8.99,29,427680,61.79,99.19,1,0,false,false,BKK,99.8,,good,simulated
2026-07-15T07:20:00.000Z,BHS-CV-02,conveyor,T1,BAGGAGE-HANDLING,running,1.48,19.21,8.99,29,442750,61.79,99.13,1,0,false,false,SIN,99.8,,good,simulated
2026-07-15T07:20:00.000Z,BHS-CV-03,conveyor,T1,BAGGAGE-HANDLING,running,1.48,19.21,8.99,31,457810,61.79,98.61,2,0,false,false,KUL,99.8,,good,simulated
2026-07-15T07:20:00.000Z,BHS-CV-04,conveyor,T1,BAGGAGE-HANDLING,running,1.48,19.21,8.99,27,472710,61.79,99.55,0,0,false,false,HAN,99.8,,good,simulated
2026-07-15T07:20:00.000Z,BHS-CV-05,conveyor,T1,BAGGAGE-HANDLING,running,1.48,19.21,8.99,32,487650,61.79,98.4,2,0,false,false,BKK,99.8,,good,simulated
2026-07-15T07:20:00.000Z,BHS-SORT-01,sorter,T1,BAGGAGE-HANDLING,running,1.48,19.21,8.99,27,502660,61.79,99.54,0,0,false,false,SIN,99.8,,good,simulated
2026-07-15T07:20:00.000Z,BHS-SORT-02,sorter,T1,BAGGAGE-HANDLING,running,1.48,19.21,8.99,31,517810,61.79,98.62,2,0,false,false,KUL,99.8,,good,simulated
2026-07-15T07:20:00.000Z,BHS-SCAN-01,scanner,T1,BAGGAGE-HANDLING,running,1.48,19.21,8.99,29,532780,61.79,99.12,1,0,false,false,HAN,99.8,,good,simulated
2026-07-15T07:20:00.000Z,BHS-SCAN-02,scanner,T1,BAGGAGE-HANDLING,running,1.48,19.21,8.99,28,547730,61.79,99.2,1,0,false,false,BKK,99.8,,good,simulated
2026-07-15T07:20:00.000Z,BHS-BELT-01,baggage_belt,T1,BAGGAGE-HANDLING,running,1.48,19.21,8.99,27,562690,61.79,98.44,2,0,false,false,SIN,99.8,,good,simulated
2026-07-15T07:30:00.000Z,BHS-CV-01,conveyor,T1,BAGGAGE-HANDLING,running,1.49,19.46,9.13,33,428010,63.1,98.49,2,0,false,false,BKK,99.8,,good,simulated
2026-07-15T07:30:00.000Z,BHS-CV-02,conveyor,T1,BAGGAGE-HANDLING,running,1.49,19.46,9.13,31,443060,63.1,98.68,2,0,false,false,SIN,99.8,,good,simulated
2026-07-15T07:30:00.000Z,BHS-CV-03,conveyor,T1,BAGGAGE-HANDLING,running,1.49,19.46,9.13,30,458110,63.1,98.98,1,0,false,false,KUL,99.8,,good,simulated
2026-07-15T07:30:00.000Z,BHS-CV-04,conveyor,T1,BAGGAGE-HANDLING,running,1.49,19.46,9.13,29,473000,63.1,99.3,1,0,false,false,HAN,99.8,,good,simulated
2026-07-15T07:30:00.000Z,BHS-CV-05,conveyor,T1,BAGGAGE-HANDLING,running,1.49,19.46,9.13,32,487970,63.1,98.5,2,0,false,false,BKK,99.8,,good,simulated
2026-07-15T07:30:00.000Z,BHS-SORT-01,sorter,T1,BAGGAGE-HANDLING,running,1.49,19.46,9.13,28,502940,63.1,99.59,0,0,false,false,SIN,99.8,,good,simulated
2026-07-15T07:30:00.000Z,BHS-SORT-02,sorter,T1,BAGGAGE-HANDLING,running,1.49,19.46,9.13,32,518130,63.1,98.42,2,0,false,false,KUL,99.8,,good,simulated
2026-07-15T07:30:00.000Z,BHS-SCAN-01,scanner,T1,BAGGAGE-HANDLING,running,1.49,19.46,9.13,28,533060,63.1,99.45,0,0,false,false,HAN,99.8,,good,simulated
2026-07-15T07:30:00.000Z,BHS-SCAN-02,scanner,T1,BAGGAGE-HANDLING,running,1.49,19.46,9.13,31,548040,63.1,98.77,1,0,false,false,BKK,99.8,,good,simulated
2026-07-15T07:30:00.000Z,BHS-BELT-01,baggage_belt,T1,BAGGAGE-HANDLING,running,1.49,19.46,9.13,31,563000,63.1,98.93,1,0,false,false,SIN,99.8,,good,simulated
2026-07-15T07:40:00.000Z,BHS-CV-01,conveyor,T1,BAGGAGE-HANDLING,running,1.5,19.68,9.26,31,428320,64.29,98.97,1,0,false,false,BKK,99.8,,good,simulated
2026-07-15T07:40:00.000Z,BHS-CV-02,conveyor,T1,BAGGAGE-HANDLING,running,1.5,19.68,9.26,29,443350,64.29,99.37,1,0,false,false,SIN,99.8,,good,simulated
2026-07-15T07:40:00.000Z,BHS-CV-03,conveyor,T1,BAGGAGE-HANDLING,running,1.5,19.68,9.26,29,458400,64.29,99.46,0,0,false,false,KUL,99.8,,good,simulated
2026-07-15T07:40:00.000Z,BHS-CV-04,conveyor,T1,BAGGAGE-HANDLING,running,1.5,19.68,9.26,31,473310,64.29,98.89,1,0,false,false,HAN,99.8,,good,simulated
2026-07-15T07:40:00.000Z,BHS-CV-05,conveyor,T1,BAGGAGE-HANDLING,running,1.5,19.68,9.26,32,488290,64.29,98.8,1,0,false,false,BKK,99.8,,good,simulated
2026-07-15T07:40:00.000Z,BHS-SORT-01,sorter,T1,BAGGAGE-HANDLING,running,1.5,19.68,9.26,29,503230,64.29,99.43,0,0,false,false,SIN,99.8,,good,simulated
2026-07-15T07:40:00.000Z,BHS-SORT-02,sorter,T1,BAGGAGE-HANDLING,running,1.5,19.68,9.26,33,518460,64.29,98.43,2,0,false,false,KUL,99.8,,good,simulated
2026-07-15T07:40:00.000Z,BHS-SCAN-01,scanner,T1,BAGGAGE-HANDLING,running,1.5,19.68,9.26,28,533340,64.29,99.6,0,0,false,false,HAN,99.8,,good,simulated
2026-07-15T07:40:00.000Z,BHS-SCAN-02,scanner,T1,BAGGAGE-HANDLING,running,1.5,19.68,9.26,33,548370,64.29,98.49,2,0,false,false,BKK,99.8,,good,simulated
2026-07-15T07:40:00.000Z,BHS-BELT-01,baggage_belt,T1,BAGGAGE-HANDLING,running,1.5,19.68,9.26,30,563300,64.29,99.32,0,0,false,false,SIN,99.8,,good,simulated
2026-07-15T07:50:00.000Z,BHS-CV-01,conveyor,T1,BAGGAGE-HANDLING,running,1.51,19.87,9.38,30,428620,65.31,99.36,0,0,false,false,BKK,99.8,,good,simulated
2026-07-15T07:50:00.000Z,BHS-CV-02,conveyor,T1,BAGGAGE-HANDLING,running,1.51,19.87,9.38,31,443660,65.31,98.91,1,0,false,false,SIN,99.8,,good,simulated
2026-07-15T07:50:00.000Z,BHS-CV-03,conveyor,T1,BAGGAGE-HANDLING,running,1.51,19.87,9.38,33,458730,65.31,98.76,1,0,false,false,KUL,99.8,,good,simulated
2026-07-15T07:50:00.000Z,BHS-CV-04,conveyor,T1,BAGGAGE-HANDLING,running,1.51,19.87,9.38,33,473640,65.31,99.6,0,0,false,false,HAN,99.8,,good,simulated
2026-07-15T07:50:00.000Z,BHS-CV-05,conveyor,T1,BAGGAGE-HANDLING,running,1.51,19.87,9.38,31,488600,65.31,99.24,0,0,false,false,BKK,99.8,,good,simulated
2026-07-15T07:50:00.000Z,BHS-SORT-01,sorter,T1,BAGGAGE-HANDLING,running,1.51,19.87,9.38,30,503530,65.31,99.09,1,0,false,false,SIN,99.8,,good,simulated
2026-07-15T07:50:00.000Z,BHS-SORT-02,sorter,T1,BAGGAGE-HANDLING,running,1.51,19.87,9.38,33,518790,65.31,98.65,1,0,false,false,KUL,99.8,,good,simulated
2026-07-15T07:50:00.000Z,BHS-SCAN-01,scanner,T1,BAGGAGE-HANDLING,running,1.51,19.87,9.38,29,533630,65.31,99.53,0,0,false,false,HAN,99.8,,good,simulated
2026-07-15T07:50:00.000Z,BHS-SCAN-02,scanner,T1,BAGGAGE-HANDLING,running,1.51,19.87,9.38,34,548710,65.31,98.4,2,0,false,false,BKK,99.8,,good,simulated
2026-07-15T07:50:00.000Z,BHS-BELT-01,baggage_belt,T1,BAGGAGE-HANDLING,running,1.51,19.87,9.38,29,563590,65.31,99.56,0,0,false,false,SIN,99.8,,good,simulated
2026-07-15T08:00:00.000Z,BHS-CV-01,conveyor,T1,BAGGAGE-HANDLING,running,1.51,20.03,9.47,29,428910,66.15,99.57,0,0,false,false,BKK,99.8,,good,simulated
2026-07-15T08:00:00.000Z,BHS-CV-02,conveyor,T1,BAGGAGE-HANDLING,running,1.51,20.03,9.47,33,443990,66.15,98.57,2,0,false,false,SIN,99.8,,good,simulated
2026-07-15T08:00:00.000Z,BHS-CV-03,conveyor,T1,BAGGAGE-HANDLING,running,1.51,20.03,9.47,31,459040,66.15,99.2,1,0,false,false,KUL,99.8,,good,simulated
2026-07-15T08:00:00.000Z,BHS-CV-04,conveyor,T1,BAGGAGE-HANDLING,running,1.51,20.03,9.47,31,473950,66.15,99.11,1,0,false,false,HAN,99.8,,good,simulated
2026-07-15T08:00:00.000Z,BHS-CV-05,conveyor,T1,BAGGAGE-HANDLING,running,1.51,20.03,9.47,34,488940,66.15,98.54,2,0,false,false,BKK,99.8,,good,simulated
2026-07-15T08:00:00.000Z,BHS-SORT-01,sorter,T1,BAGGAGE-HANDLING,running,1.51,20.03,9.47,33,503860,66.15,98.63,2,0,false,false,SIN,99.8,,good,simulated
2026-07-15T08:00:00.000Z,BHS-SORT-02,sorter,T1,BAGGAGE-HANDLING,running,1.51,20.03,9.47,32,519110,66.15,99.03,1,0,false,false,KUL,99.8,,good,simulated
2026-07-15T08:00:00.000Z,BHS-SCAN-01,scanner,T1,BAGGAGE-HANDLING,running,1.51,20.03,9.47,30,533930,66.15,99.26,1,0,false,false,HAN,99.8,,good,simulated
2026-07-15T08:00:00.000Z,BHS-SCAN-02,scanner,T1,BAGGAGE-HANDLING,running,1.51,20.03,9.47,34,549050,66.15,98.52,2,0,false,false,BKK,99.8,,good,simulated
2026-07-15T08:00:00.000Z,BHS-BELT-01,baggage_belt,T1,BAGGAGE-HANDLING,running,1.51,20.03,9.47,29,563880,66.15,99.59,0,0,false,false,SIN,99.8,,good,simulated
2026-07-15T08:10:00.000Z,BHS-CV-01,conveyor,T1,BAGGAGE-HANDLING,running,1.52,20.14,9.53,29,429200,66.77,99.58,0,0,false,false,BKK,99.8,,good,simulated
2026-07-15T08:10:00.000Z,BHS-CV-02,conveyor,T1,BAGGAGE-HANDLING,running,1.52,20.14,9.53,34,444330,66.77,98.41,2,0,false,false,SIN,99.8,,good,simulated
2026-07-15T08:10:00.000Z,BHS-CV-03,conveyor,T1,BAGGAGE-HANDLING,running,1.52,20.14,9.53,30,459340,66.77,99.5,0,0,false,false,KUL,99.8,,good,simulated
2026-07-15T08:10:00.000Z,BHS-CV-04,conveyor,T1,BAGGAGE-HANDLING,running,1.52,20.14,9.53,33,474280,66.77,98.7,2,0,false,false,HAN,99.8,,good,simulated
2026-07-15T08:10:00.000Z,BHS-CV-05,conveyor,T1,BAGGAGE-HANDLING,running,1.52,20.14,9.53,32,489260,66.77,99.02,1,0,false,false,BKK,99.8,,good,simulated
2026-07-15T08:10:00.000Z,BHS-SORT-01,sorter,T1,BAGGAGE-HANDLING,running,1.52,20.14,9.53,30,504160,66.77,99.32,1,0,false,false,SIN,99.8,,good,simulated
2026-07-15T08:10:00.000Z,BHS-SORT-02,sorter,T1,BAGGAGE-HANDLING,running,1.52,20.14,9.53,30,519410,66.77,99.51,2,0,false,false,KUL,99.8,,good,simulated
2026-07-15T08:10:00.000Z,BHS-SCAN-01,scanner,T1,BAGGAGE-HANDLING,running,1.52,20.14,9.53,32,534250,66.77,98.85,1,0,false,false,HAN,99.8,,good,simulated
2026-07-15T08:10:00.000Z,BHS-SCAN-02,scanner,T1,BAGGAGE-HANDLING,running,1.52,20.14,9.53,33,549380,66.77,98.84,1,0,false,false,BKK,99.8,,good,simulated
2026-07-15T08:10:00.000Z,BHS-BELT-01,baggage_belt,T1,BAGGAGE-HANDLING,running,1.52,20.14,9.53,30,564180,66.77,99.41,0,0,false,false,SIN,99.8,,good,simulated
2026-07-15T08:20:00.000Z,BHS-CV-01,conveyor,T1,BAGGAGE-HANDLING,running,1.52,20.22,9.58,30,429500,67.15,99.38,0,0,false,false,BKK,99.8,,good,simulated
2026-07-15T08:20:00.000Z,BHS-CV-02,conveyor,T1,BAGGAGE-HANDLING,running,1.52,20.22,9.58,34,444670,67.15,98.46,2,0,false,false,SIN,99.8,,good,simulated
2026-07-15T08:20:00.000Z,BHS-CV-03,conveyor,T1,BAGGAGE-HANDLING,running,1.52,20.22,9.58,30,459640,67.15,99.6,0,0,false,false,KUL,99.8,,good,simulated
2026-07-15T08:20:00.000Z,BHS-CV-04,conveyor,T1,BAGGAGE-HANDLING,running,1.52,20.22,9.58,34,474620,67.15,98.45,2,0,false,false,HAN,99.8,,good,simulated
2026-07-15T08:20:00.000Z,BHS-CV-05,conveyor,T1,BAGGAGE-HANDLING,running,1.52,20.22,9.58,31,489570,67.15,99.39,0,0,false,false,BKK,99.8,,good,simulated
2026-07-15T08:20:00.000Z,BHS-SORT-01,sorter,T1,BAGGAGE-HANDLING,running,1.52,20.22,9.58,32,504480,67.15,98.87,1,0,false,false,SIN,99.8,,good,simulated
2026-07-15T08:20:00.000Z,BHS-SORT-02,sorter,T1,BAGGAGE-HANDLING,running,1.52,20.22,9.58,33,519740,67.15,98.81,1,0,false,false,KUL,99.8,,good,simulated
2026-07-15T08:20:00.000Z,BHS-SCAN-01,scanner,T1,BAGGAGE-HANDLING,running,1.52,20.22,9.58,34,534590,67.15,99.55,0,0,false,false,HAN,99.8,,good,simulated
2026-07-15T08:20:00.000Z,BHS-SCAN-02,scanner,T1,BAGGAGE-HANDLING,running,1.52,20.22,9.58,31,549690,67.15,99.29,0,0,false,false,BKK,99.8,,good,simulated
2026-07-15T08:20:00.000Z,BHS-BELT-01,baggage_belt,T1,BAGGAGE-HANDLING,running,1.52,20.22,9.58,32,564500,67.15,99.05,1,0,false,false,SIN,99.8,,good,simulated
2026-07-15T08:30:00.000Z,BHS-CV-01,conveyor,T1,BAGGAGE-HANDLING,running,1.52,20.24,9.59,32,429820,67.28,99,1,0,false,false,BKK,99.8,,good,simulated
2026-07-15T08:30:00.000Z,BHS-CV-02,conveyor,T1,BAGGAGE-HANDLING,running,1.52,20.24,9.59,34,445010,67.28,98.71,1,0,false,false,SIN,99.8,,good,simulated
2026-07-15T08:30:00.000Z,BHS-CV-03,conveyor,T1,BAGGAGE-HANDLING,running,1.52,20.24,9.59,30,459940,67.28,99.49,0,0,false,false,KUL,99.8,,good,simulated
2026-07-15T08:30:00.000Z,BHS-CV-04,conveyor,T1,BAGGAGE-HANDLING,running,1.52,20.24,9.59,35,474970,67.28,98.41,2,0,false,false,HAN,99.8,,good,simulated
2026-07-15T08:30:00.000Z,BHS-CV-05,conveyor,T1,BAGGAGE-HANDLING,running,1.52,20.24,9.59,30,489870,67.28,99.58,0,0,false,false,BKK,99.8,,good,simulated
2026-07-15T08:30:00.000Z,BHS-SORT-01,sorter,T1,BAGGAGE-HANDLING,running,1.52,20.24,9.59,34,504820,67.28,98.54,2,0,false,false,SIN,99.8,,good,simulated
