timestamp,meter_id,utility_type,terminal_id,zone_id,active_power_kw,active_energy_kwh,thermal_power_kw,thermal_energy_kwh,water_flow_m3h,water_total_m3,solar_power_kw,solar_energy_kwh,battery_soc_percent,charge_discharge_power_kw,gas_flow_m3h,gas_total_m3,maximum_demand_kw,tariff_code,tariff_mmk_per_kwh,quality,source_mode
2026-07-15T04:00:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225000,,,,,0,225000,,,,,,,,good,simulated
2026-07-15T04:00:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,74,0,,,,,,good,simulated
2026-07-15T04:00:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T04:10:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,703.63,103019.013,,,,,,,,,,,759.92,OFF_PEAK,700,good,simulated
2026-07-15T04:10:00.000Z,EM-HVAC-01,electricity,T1,MAIN,437.39,126876.687,,,,,,,,,,,472.38,OFF_PEAK,700,good,simulated
2026-07-15T04:10:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,1181.33,155061.742,,,,,,,,,,,,good,simulated
2026-07-15T04:10:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,7.86,175033.61,,,,,,,,,,good,simulated
2026-07-15T04:10:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,3.93,200016.804,,,,,,,,,,good,simulated
2026-07-15T04:10:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225000,,,,,0,225000,,,,,,,,good,simulated
2026-07-15T04:10:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,74,0,,,,,,good,simulated
2026-07-15T04:10:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T04:20:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,706.35,103136.738,,,,,,,,,,,762.86,OFF_PEAK,700,good,simulated
2026-07-15T04:20:00.000Z,EM-HVAC-01,electricity,T1,MAIN,439.08,126949.867,,,,,,,,,,,474.21,OFF_PEAK,700,good,simulated
2026-07-15T04:20:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,1186.54,155259.499,,,,,,,,,,,,good,simulated
2026-07-15T04:20:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,7.9,175034.927,,,,,,,,,,good,simulated
2026-07-15T04:20:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,3.95,200017.462,,,,,,,,,,good,simulated
2026-07-15T04:20:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225000,,,,,0,225000,,,,,,,,good,simulated
2026-07-15T04:20:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,74,0,,,,,,good,simulated
2026-07-15T04:20:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T04:30:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,709.85,103255.046,,,,,,,,,,,766.64,OFF_PEAK,700,good,simulated
2026-07-15T04:30:00.000Z,EM-HVAC-01,electricity,T1,MAIN,441.26,127023.41,,,,,,,,,,,476.56,OFF_PEAK,700,good,simulated
2026-07-15T04:30:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,1193.21,155458.367,,,,,,,,,,,,good,simulated
2026-07-15T04:30:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,7.95,175036.252,,,,,,,,,,good,simulated
2026-07-15T04:30:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,3.97,200018.124,,,,,,,,,,good,simulated
2026-07-15T04:30:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225000,,,,,0,225000,,,,,,,,good,simulated
2026-07-15T04:30:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,74,0,,,,,,good,simulated
2026-07-15T04:30:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T04:40:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,714.26,103374.089,,,,,,,,,,,771.4,OFF_PEAK,700,good,simulated
2026-07-15T04:40:00.000Z,EM-HVAC-01,electricity,T1,MAIN,444,127097.41,,,,,,,,,,,479.52,OFF_PEAK,700,good,simulated
2026-07-15T04:40:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,1201.63,155658.639,,,,,,,,,,,,good,simulated
2026-07-15T04:40:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,8.01,175037.587,,,,,,,,,,good,simulated
2026-07-15T04:40:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,4.01,200018.792,,,,,,,,,,good,simulated
2026-07-15T04:40:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225000,,,,,0,225000,,,,,,,,good,simulated
2026-07-15T04:40:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,74,0,,,,,,good,simulated
2026-07-15T04:40:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T04:50:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,719.76,103494.049,,,,,,,,,,,777.34,OFF_PEAK,700,good,simulated
2026-07-15T04:50:00.000Z,EM-HVAC-01,electricity,T1,MAIN,447.42,127171.98,,,,,,,,,,,483.21,OFF_PEAK,700,good,simulated
2026-07-15T04:50:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,1212.13,155860.661,,,,,,,,,,,,good,simulated
2026-07-15T04:50:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,8.09,175038.935,,,,,,,,,,good,simulated
2026-07-15T04:50:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,4.05,200019.467,,,,,,,,,,good,simulated
2026-07-15T04:50:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225000,,,,,0,225000,,,,,,,,good,simulated
2026-07-15T04:50:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,74,0,,,,,,good,simulated
2026-07-15T04:50:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T05:00:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,726.52,103615.136,,,,,,,,,,,784.64,OFF_PEAK,700,good,simulated
2026-07-15T05:00:00.000Z,EM-HVAC-01,electricity,T1,MAIN,451.62,127247.25,,,,,,,,,,,487.75,OFF_PEAK,700,good,simulated
2026-07-15T05:00:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,1225.05,156064.836,,,,,,,,,,,,good,simulated
2026-07-15T05:00:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,8.19,175040.3,,,,,,,,,,good,simulated
2026-07-15T05:00:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,4.1,200020.15,,,,,,,,,,good,simulated
2026-07-15T05:00:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225000,,,,,0,225000,,,,,,,,good,simulated
2026-07-15T05:00:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,74,0,,,,,,good,simulated
2026-07-15T05:00:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T05:10:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,734.72,103737.589,,,,,,,,,,,793.5,OFF_PEAK,700,good,simulated
2026-07-15T05:10:00.000Z,EM-HVAC-01,electricity,T1,MAIN,456.72,127323.37,,,,,,,,,,,493.26,OFF_PEAK,700,good,simulated
2026-07-15T05:10:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,1240.71,156271.621,,,,,,,,,,,,good,simulated
2026-07-15T05:10:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,8.31,175041.685,,,,,,,,,,good,simulated
2026-07-15T05:10:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,4.16,200020.843,,,,,,,,,,good,simulated
2026-07-15T05:10:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225000,,,,,0,225000,,,,,,,,good,simulated
2026-07-15T05:10:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,74,0,,,,,,good,simulated
2026-07-15T05:10:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T05:20:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,744.53,103861.677,,,,,,,,,,,804.09,OFF_PEAK,700,good,simulated
2026-07-15T05:20:00.000Z,EM-HVAC-01,electricity,T1,MAIN,462.82,127400.507,,,,,,,,,,,499.85,OFF_PEAK,700,good,simulated
2026-07-15T05:20:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,1259.46,156481.531,,,,,,,,,,,,good,simulated
2026-07-15T05:20:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,8.45,175043.093,,,,,,,,,,good,simulated
2026-07-15T05:20:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,4.23,200021.548,,,,,,,,,,good,simulated
2026-07-15T05:20:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225000,,,,,0,225000,,,,,,,,good,simulated
2026-07-15T05:20:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,74,0,,,,,,good,simulated
2026-07-15T05:20:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T05:30:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,1000.31,104028.395,,,,,,,,,,,1080.33,OFF_PEAK,700,good,simulated
2026-07-15T05:30:00.000Z,EM-HVAC-01,electricity,T1,MAIN,621.81,127504.142,,,,,,,,,,,671.55,OFF_PEAK,700,good,simulated
2026-07-15T05:30:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,1747.97,156772.859,,,,,,,,,,,,good,simulated
2026-07-15T05:30:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,12.19,175045.125,,,,,,,,,,good,simulated
2026-07-15T05:30:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,6.09,200022.563,,,,,,,,,,good,simulated
2026-07-15T05:30:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225000,,,,,0,225000,,,,,,,,good,simulated
2026-07-15T05:30:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,74,0,,,,,,good,simulated
2026-07-15T05:30:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T05:40:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,1013.77,104197.357,,,,,,,,,,,1094.87,OFF_PEAK,700,good,simulated
2026-07-15T05:40:00.000Z,EM-HVAC-01,electricity,T1,MAIN,630.18,127609.172,,,,,,,,,,,680.59,OFF_PEAK,700,good,simulated
2026-07-15T05:40:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,1773.68,157068.472,,,,,,,,,,,,good,simulated
2026-07-15T05:40:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,12.38,175047.188,,,,,,,,,,good,simulated
2026-07-15T05:40:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,6.19,200023.595,,,,,,,,,,good,simulated
2026-07-15T05:40:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225000,,,,,0,225000,,,,,,,,good,simulated
2026-07-15T05:40:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,74,0,,,,,,good,simulated
2026-07-15T05:40:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T05:50:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,1029.19,104368.889,,,,,,,,,,,1111.53,OFF_PEAK,700,good,simulated
2026-07-15T05:50:00.000Z,EM-HVAC-01,electricity,T1,MAIN,639.77,127715.8,,,,,,,,,,,690.95,OFF_PEAK,700,good,simulated
2026-07-15T05:50:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,1803.13,157368.994,,,,,,,,,,,,good,simulated
2026-07-15T05:50:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,12.61,175049.29,,,,,,,,,,good,simulated
2026-07-15T05:50:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,6.3,200024.645,,,,,,,,,,good,simulated
2026-07-15T05:50:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225000,,,,,0,225000,,,,,,,,good,simulated
2026-07-15T05:50:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,74,0,,,,,,good,simulated
2026-07-15T05:50:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T06:00:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,1046.6,104543.322,,,,,,,,,,,1130.33,OFF_PEAK,700,good,simulated
2026-07-15T06:00:00.000Z,EM-HVAC-01,electricity,T1,MAIN,650.59,127824.232,,,,,,,,,,,702.64,OFF_PEAK,700,good,simulated
2026-07-15T06:00:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,1836.38,157675.057,,,,,,,,,,,,good,simulated
2026-07-15T06:00:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,12.86,175051.433,,,,,,,,,,good,simulated
2026-07-15T06:00:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,6.43,200025.717,,,,,,,,,,good,simulated
2026-07-15T06:00:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225000,,,,,0,225000,,,,,,,,good,simulated
2026-07-15T06:00:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,74,0,,,,,,good,simulated
2026-07-15T06:00:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T06:10:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,1065.94,104720.979,,,,,,,,,,,1151.22,OFF_PEAK,700,good,simulated
2026-07-15T06:10:00.000Z,EM-HVAC-01,electricity,T1,MAIN,662.61,127934.667,,,,,,,,,,,715.62,OFF_PEAK,700,good,simulated
2026-07-15T06:10:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,1873.32,157987.277,,,,,,,,,,,,good,simulated
2026-07-15T06:10:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,13.14,175053.623,,,,,,,,,,good,simulated
2026-07-15T06:10:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,6.57,200026.812,,,,,,,,,,good,simulated
2026-07-15T06:10:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225003.053,,,,,18.32,225003.053,,,,,,,,good,simulated
2026-07-15T06:10:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,74.52,0,,,,,,good,simulated
2026-07-15T06:10:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T06:20:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,1087.08,104902.159,,,,,,,,,,,1174.05,OFF_PEAK,700,good,simulated
2026-07-15T06:20:00.000Z,EM-HVAC-01,electricity,T1,MAIN,675.76,128047.294,,,,,,,,,,,729.82,OFF_PEAK,700,good,simulated
2026-07-15T06:20:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,1913.7,158306.227,,,,,,,,,,,,good,simulated
2026-07-15T06:20:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,13.45,175055.865,,,,,,,,,,good,simulated
2026-07-15T06:20:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,6.73,200027.934,,,,,,,,,,good,simulated
2026-07-15T06:20:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225009.155,,,,,36.61,225009.155,,,,,,,,good,simulated
2026-07-15T06:20:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,75.05,0,,,,,,good,simulated
2026-07-15T06:20:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T06:30:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,1109.81,105087.127,,,,,,,,,,,1198.59,OFF_PEAK,700,good,simulated
2026-07-15T06:30:00.000Z,EM-HVAC-01,electricity,T1,MAIN,689.88,128162.274,,,,,,,,,,,745.07,OFF_PEAK,700,good,simulated
2026-07-15T06:30:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,1957.1,158632.41,,,,,,,,,,,,good,simulated
2026-07-15T06:30:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,13.79,175058.163,,,,,,,,,,good,simulated
2026-07-15T06:30:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,6.89,200029.082,,,,,,,,,,good,simulated
2026-07-15T06:30:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225018.292,,,,,54.82,225018.292,,,,,,,,good,simulated
2026-07-15T06:30:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,75.57,0,,,,,,good,simulated
2026-07-15T06:30:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T06:40:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,1133.8,105276.094,,,,,,,,,,,1224.5,OFF_PEAK,700,good,simulated
2026-07-15T06:40:00.000Z,EM-HVAC-01,electricity,T1,MAIN,704.79,128279.739,,,,,,,,,,,761.17,OFF_PEAK,700,good,simulated
2026-07-15T06:40:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,2002.92,158966.23,,,,,,,,,,,,good,simulated
2026-07-15T06:40:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,14.14,175060.52,,,,,,,,,,good,simulated
2026-07-15T06:40:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,7.07,200030.26,,,,,,,,,,good,simulated
2026-07-15T06:40:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225030.447,,,,,72.93,225030.447,,,,,,,,good,simulated
2026-07-15T06:40:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,76.08,0,,,,,,good,simulated
2026-07-15T06:40:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T06:50:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,1158.65,105469.202,,,,,,,,,,,1251.34,OFF_PEAK,700,good,simulated
2026-07-15T06:50:00.000Z,EM-HVAC-01,electricity,T1,MAIN,720.24,128399.779,,,,,,,,,,,777.86,OFF_PEAK,700,good,simulated
2026-07-15T06:50:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,2050.38,159307.96,,,,,,,,,,,,good,simulated
2026-07-15T06:50:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,14.5,175062.937,,,,,,,,,,good,simulated
2026-07-15T06:50:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,7.25,200031.468,,,,,,,,,,good,simulated
2026-07-15T06:50:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225045.597,,,,,90.9,225045.597,,,,,,,,good,simulated
2026-07-15T06:50:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,76.6,0,,,,,,good,simulated
2026-07-15T06:50:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T07:00:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,1183.86,105666.512,,,,,,,,,,,1278.57,STANDARD,900,good,simulated
2026-07-15T07:00:00.000Z,EM-HVAC-01,electricity,T1,MAIN,735.91,128522.431,,,,,,,,,,,794.78,STANDARD,900,good,simulated
2026-07-15T07:00:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,2098.53,159657.715,,,,,,,,,,,,good,simulated
2026-07-15T07:00:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,14.87,175065.415,,,,,,,,,,good,simulated
2026-07-15T07:00:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,7.43,200032.706,,,,,,,,,,good,simulated
2026-07-15T07:00:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225063.714,,,,,108.7,225063.714,,,,,,,,good,simulated
2026-07-15T07:00:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,77.11,0,,,,,,good,simulated
2026-07-15T07:00:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T07:10:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,1208.87,105867.99,,,,,,,,,,,1305.58,STANDARD,900,good,simulated
2026-07-15T07:10:00.000Z,EM-HVAC-01,electricity,T1,MAIN,751.46,128647.674,,,,,,,,,,,811.58,STANDARD,900,good,simulated
2026-07-15T07:10:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,2146.31,160015.433,,,,,,,,,,,,good,simulated
2026-07-15T07:10:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,15.23,175067.953,,,,,,,,,,good,simulated
2026-07-15T07:10:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,7.62,200033.976,,,,,,,,,,good,simulated
2026-07-15T07:10:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225084.764,,,,,126.3,225084.764,,,,,,,,good,simulated
2026-07-15T07:10:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,77.61,0,,,,,,good,simulated
2026-07-15T07:10:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T07:20:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,1233.06,106073.5,,,,,,,,,,,1331.7,STANDARD,900,good,simulated
2026-07-15T07:20:00.000Z,EM-HVAC-01,electricity,T1,MAIN,766.5,128775.424,,,,,,,,,,,827.82,STANDARD,900,good,simulated
2026-07-15T07:20:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,2192.51,160380.851,,,,,,,,,,,,good,simulated
2026-07-15T07:20:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,15.58,175070.55,,,,,,,,,,good,simulated
2026-07-15T07:20:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,7.79,200035.274,,,,,,,,,,good,simulated
2026-07-15T07:20:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225108.706,,,,,143.65,225108.706,,,,,,,,good,simulated
2026-07-15T07:20:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,78.1,0,,,,,,good,simulated
2026-07-15T07:20:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T07:30:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,1255.78,106282.797,,,,,,,,,,,1356.24,STANDARD,900,good,simulated
2026-07-15T07:30:00.000Z,EM-HVAC-01,electricity,T1,MAIN,780.62,128905.527,,,,,,,,,,,843.07,STANDARD,900,good,simulated
2026-07-15T07:30:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,2235.89,160753.499,,,,,,,,,,,,good,simulated
2026-07-15T07:30:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,15.92,175073.203,,,,,,,,,,good,simulated
2026-07-15T07:30:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,7.96,200036.601,,,,,,,,,,good,simulated
2026-07-15T07:30:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225135.494,,,,,160.73,225135.494,,,,,,,,good,simulated
2026-07-15T07:30:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,78.59,0,,,,,,good,simulated
2026-07-15T07:30:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T07:40:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,1276.37,106495.525,,,,,,,,,,,1378.48,STANDARD,900,good,simulated
2026-07-15T07:40:00.000Z,EM-HVAC-01,electricity,T1,MAIN,793.42,129037.764,,,,,,,,,,,856.89,STANDARD,900,good,simulated
2026-07-15T07:40:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,2275.22,161132.702,,,,,,,,,,,,good,simulated
2026-07-15T07:40:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,16.22,175075.906,,,,,,,,,,good,simulated
2026-07-15T07:40:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,8.11,200037.953,,,,,,,,,,good,simulated
2026-07-15T07:40:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225165.077,,,,,177.5,225165.077,,,,,,,,good,simulated
2026-07-15T07:40:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,79.07,0,,,,,,good,simulated
2026-07-15T07:40:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T07:50:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,1294.21,106711.227,,,,,,,,,,,1397.75,STANDARD,900,good,simulated
2026-07-15T07:50:00.000Z,EM-HVAC-01,electricity,T1,MAIN,804.51,129171.849,,,,,,,,,,,868.87,STANDARD,900,good,simulated
2026-07-15T07:50:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,2309.3,161517.585,,,,,,,,,,,,good,simulated
2026-07-15T07:50:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,16.48,175078.653,,,,,,,,,,good,simulated
2026-07-15T07:50:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,8.24,200039.326,,,,,,,,,,good,simulated
2026-07-15T07:50:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225197.399,,,,,193.93,225197.399,,,,,,,,good,simulated
2026-07-15T07:50:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,79.54,0,,,,,,good,simulated
2026-07-15T07:50:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T08:00:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,1308.74,106929.35,,,,,,,,,,,1413.44,STANDARD,900,good,simulated
2026-07-15T08:00:00.000Z,EM-HVAC-01,electricity,T1,MAIN,813.54,129307.439,,,,,,,,,,,878.62,STANDARD,900,good,simulated
2026-07-15T08:00:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,2337.05,161907.093,,,,,,,,,,,,good,simulated
2026-07-15T08:00:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,16.69,175081.435,,,,,,,,,,good,simulated
2026-07-15T08:00:00.000Z,WM-DOMESTIC-01,water,T1,UTILITY,,,,,8.34,200040.716,,,,,,,,,,good,simulated
2026-07-15T08:00:00.000Z,SOLAR-PV-01,solar,T1,MAIN,,225232.399,,,,,210,225232.399,,,,,,,,good,simulated
2026-07-15T08:00:00.000Z,BESS-01,battery,T1,MAIN,,250000,,,,,,,80,0,,,,,,good,simulated
2026-07-15T08:00:00.000Z,GAS-GEN-01,gas,T1,MAIN,,,,,,,,,,,,275000,,,,good,simulated
2026-07-15T08:10:00.000Z,EM-T1-MAIN,electricity,T1,MAIN,1319.48,107149.263,,,,,,,,,,,1425.04,STANDARD,900,good,simulated
2026-07-15T08:10:00.000Z,EM-HVAC-01,electricity,T1,MAIN,820.22,129444.142,,,,,,,,,,,885.84,STANDARD,900,good,simulated
2026-07-15T08:10:00.000Z,BTU-CHW-01,thermal,T1,CENTRAL-PLANT,,,2357.56,162300.02,,,,,,,,,,,,good,simulated
2026-07-15T08:10:00.000Z,WM-CT-01,water,T1,UTILITY,,,,,16.85,175084.243,,,,,,,,,,good,simulated
